htsymbol,date,price,monthly_return,permno,growth,positive_month,peak_growth,drawdown
AAPL,2001-09-28,15.51,-0.163881,14593,1.9893056732083019,False,8.709626362798316,-0.7715968986103374
AAPL,2001-10-31,17.56,0.132173,14593,2.252238171953263,True,8.709626362798316,-0.7414081754903615
AAPL,2001-11-30,21.3,0.212984,14593,2.731928866768557,True,8.709626362798316,-0.6863322543390006
AAPL,2001-12-31,21.9,0.028169,14593,2.8088845710165606,True,8.709626362798316,-0.6774965476114759
AAPL,2002-01-31,24.72,0.128767,14593,3.1705762105726505,True,8.709626362798316,-0.6359687455577628
AAPL,2002-02-28,21.7,-0.122168,14593,2.7832332560794106,False,8.709626362798316,-0.680441715850462
AAPL,2002-03-28,23.67,0.090783,14593,3.035903520766068,True,8.709626362798316,-0.6514312561405146
AAPL,2002-04-30,24.27,0.025349,14593,3.112860639113967,True,8.709626362798316,-0.6425953870524205
AAPL,2002-05-31,23.3,-0.039967,14593,2.988448937950499,False,8.709626362798316,-0.6568797772180963
AAPL,2002-06-28,17.72,-0.239485,14593,2.2727602440454238,False,8.709626362798316,-0.7390519237710206
AAPL,2002-07-31,15.26,-0.138826,14593,1.9572420304055738,False,8.709626362798316,-0.7752783014015848
AAPL,2002-08-30,14.75,-0.033421,14593,1.891829044507389,False,8.709626362798316,-0.7827887252904425
AAPL,2002-09-30,14.5,-0.016949,14593,1.8597644340320334,False,8.709626362798316,-0.7864702391854947
AAPL,2002-10-31,16.07,0.108276,14593,2.061132287891286,True,8.709626362798316,-0.7633500908035433
AAPL,2002-11-29,15.5,-0.03547,14593,1.9880239256397823,False,8.709626362798316,-0.7717440630827418
AAPL,2002-12-31,14.33,-0.075484,14593,1.8379599276367888,False,8.709626362798316,-0.788973734225004
AAPL,2003-01-31,14.36,0.002093,14593,1.8418067777653324,True,8.709626362798316,-0.788532056250737
AAPL,2003-02-28,15.01,0.045265,14593,1.9251761615608805,True,8.709626362798316,-0.7789599597769266
AAPL,2003-03-31,14.14,-0.057961,14593,1.8135910260606503,False,8.709626362798316,-0.7917716615482961
AAPL,2003-04-30,14.22,0.005658,14593,1.8238523240861013,True,8.709626362798316,-0.7905935056093364
AAPL,2003-05-30,17.95,0.262307,14593,2.3022615556601544,True,8.709626362798316,-0.7356647162852047
AAPL,2003-06-30,19.06,0.061838,14593,2.4446288057390673,True,8.709626362798316,-0.7193187510108491
AAPL,2003-07-31,21.08,0.105981,14593,2.7037130112000995,True,8.709626362798316,-0.6895718715617298
AAPL,2003-08-29,22.61,0.072581,14593,2.899951205266014,True,8.709626362798316,-0.6670406875715518
AAPL,2003-09-30,20.72,-0.083591,14593,2.6575413840666227,False,8.709626362798316,-0.6948730894567582
AAPL,2003-10-31,22.89,0.10473,14593,2.93586569321992,True,8.709626362798316,-0.6629171481155643
AAPL,2003-11-28,20.91,-0.086501,14593,2.6819103748907036,False,8.709626362798316,-0.69207515188642
AAPL,2003-12-31,21.37,0.021999,14593,2.7409097212279243,True,8.709626362798316,-0.6853011131527694
AAPL,2004-01-30,22.56,0.055686,14593,2.893540019964222,True,8.709626362798316,-0.6677767909397945
AAPL,2004-02-27,23.92,0.060284,14593,3.0679741865277452,True,8.709626362798316,-0.6477490470048091
AAPL,2004-03-31,27.04,0.130435,14593,3.468145399547492,True,8.709626362798316,-0.6018031939508813
AAPL,2004-04-30,25.78,-0.046598,14593,3.3065367602193776,False,8.709626362798316,-0.6203583687191582
AAPL,2004-05-28,28.06,0.088441,14593,3.5989701778299397,True,8.709626362798316,-0.5867824832070493
AAPL,2004-06-30,32.54,0.159658,14593,4.173574558481913,True,8.709626362798316,-0.5208090009109203
AAPL,2004-07-30,32.34,-0.006146,14593,4.147923769245483,False,8.709626362798316,-0.5237541087913218
AAPL,2004-08-31,34.49,0.066481,14593,4.423681889348692,True,8.709626362798316,-0.4920928056978776
AAPL,2004-09-30,38.75,0.123514,14593,4.970068534229705,True,8.709626362798316,-0.42935915650084533
AAPL,2004-10-29,52.4,0.352258,14593,6.720814935960393,True,8.709626362798316,-0.22834635425152017
AAPL,2004-11-30,67.05,0.27958,14593,8.599820375756199,True,8.709626362798316,-0.012607427973160208
AAPL,2004-12-31,64.4,-0.039523,14593,8.259929675045187,False,8.709626362798316,-0.05163214459737691
AAPL,2005-01-31,76.9,0.194099,14593,9.863173765041783,True,9.863173765041783,0.0
AAPL,2005-02-28,44.86,0.16671,14593,11.507463463411897,True,11.507463463411897,0.0
AAPL,2005-03-31,41.67,-0.07111,14593,10.689167736528677,False,11.507463463411897,-0.07110999999999995
AAPL,2005-04-29,36.06,-0.134629,14593,9.250095773327558,False,11.507463463411897,-0.19616553180999993
AAPL,2005-05-31,39.7593,0.102587,14593,10.199035348425912,True,11.507463463411897,-0.11370256522179241
AAPL,2005-06-30,36.81,-0.074179,14593,9.442481105315027,False,11.507463463411897,-0.17944722263620505
AAPL,2005-07-29,42.65,0.158653,14593,10.940559060116572,True,11.507463463411897,-0.049264062849106914
AAPL,2005-08-31,46.89,0.099414,14593,12.028203798519,True,12.028203798519,0.0
AAPL,2005-09-30,53.61,0.143314,14593,13.75201379769995,True,13.75201379769995,0.0
AAPL,2005-10-31,57.59,0.07424,14593,14.772963302041196,True,14.772963302041196,0.0
AAPL,2005-11-30,67.82,0.177635,14593,17.397158638199283,True,17.397158638199283,0.0
AAPL,2005-12-30,71.89,0.060012,14593,18.441196922394898,True,18.441196922394898,0.0
AAPL,2006-01-31,75.51,0.050355,14593,19.369803393422092,True,19.369803393422092,0.0
AAPL,2006-02-28,68.49,-0.092968,14593,17.569031511542427,False,19.369803393422092,-0.09296800000000002
